id;nome_cidade_partida;dia_da_criacao;dia_semana_da_criacao;hora_da_criacao;bairro_partida;PROBABILIDADE
27501;Fortaleza;27;2;21;Aldeota;0,102272727
27502;Fortaleza;27;2;21;Antonio Bezerra;0,011363636
27503;Fortaleza;27;2;21;Bairro de Fatima;0,034090909
27504;Fortaleza;27;2;21;Bonsucesso;0,011363636
27505;Fortaleza;27;2;21;Cambeba;0,011363636
27506;Fortaleza;27;2;21;Centro;0,056818182
27507;Fortaleza;27;2;21;Coco;0,011363636
27508;Fortaleza;27;2;21;Conjunto Esperanca;0,011363636
27509;Fortaleza;27;2;21;Conjunto Prefeito Jose Walter;0,113636364
27510;Fortaleza;27;2;21;Couto Fernandes;0,011363636
27511;Fortaleza;27;2;21;Curio;0,011363636
27512;Fortaleza;27;2;21;Dende;0,011363636
27513;Fortaleza;27;2;21;Dionisio Torres;0,022727273
27514;Fortaleza;27;2;21;Edson Queiroz;0,011363636
27515;Fortaleza;27;2;21;Engenheiro Luciano Cavalcante;0,011363636
27516;Fortaleza;27;2;21;Floresta;0,011363636
27517;Fortaleza;27;2;21;Jangurussu;0,011363636
27518;Fortaleza;27;2;21;Jardim das Oliveiras;0,022727273
27519;Fortaleza;27;2;21;Joao XXIII;0,011363636
27520;Fortaleza;27;2;21;Joaquim Tavora;0,011363636
27521;Fortaleza;27;2;21;Lagoa Redonda;0,011363636
27522;Fortaleza;27;2;21;Lagoa Sapiranga (Coite);0,090909091
27523;Fortaleza;27;2;21;Manoel Dias Branco;0,011363636
27524;Fortaleza;27;2;21;Maraponga;0,011363636
27525;Fortaleza;27;2;21;Meireles;0,102272727
27526;Fortaleza;27;2;21;Messejana;0,011363636
27527;Fortaleza;27;2;21;Mondubim;0,022727273
27528;Fortaleza;27;2;21;Mucuripe;0,011363636
27529;Fortaleza;27;2;21;Parangaba;0,011363636
27530;Fortaleza;27;2;21;Parque Dois Irmaos;0,045454545
27531;Fortaleza;27;2;21;Parque Manibura;0,022727273
27532;Fortaleza;27;2;21;Parquelandia;0,011363636
27533;Fortaleza;27;2;21;Passare;0,011363636
27534;Fortaleza;27;2;21;Planalto Ayrton Senna;0,045454545
27535;Fortaleza;27;2;21;Praia de Iracema;0,022727273
27536;Fortaleza;27;2;21;Rodolfo Teofilo;0,011363636
27537;Fortaleza;27;2;21;Sao Joao do Tauape;0,022727273
27538;Fortaleza;27;2;21;Varjota;0,011363636
27539;Fortaleza;27;2;22;Aldeota;0,064516129
27540;Fortaleza;27;2;22;Bairro de Fatima;0,129032258
27541;Fortaleza;27;2;22;Cambeba;0,032258065
27542;Fortaleza;27;2;22;Conjunto Ceara I;0,032258065
27543;Fortaleza;27;2;22;Conjunto Prefeito Jose Walter;0,129032258
27544;Fortaleza;27;2;22;Dionisio Torres;0,032258065
27545;Fortaleza;27;2;22;Edson Queiroz;0,032258065
27546;Fortaleza;27;2;22;Granja Lisboa;0,032258065
27547;Fortaleza;27;2;22;Jose Bonifacio;0,032258065
27548;Fortaleza;27;2;22;Lagoa Redonda;0,096774194
27549;Fortaleza;27;2;22;Lagoa Sapiranga (Coite);0,064516129
27550;Fortaleza;27;2;22;Meireles;0,032258065
27551;Fortaleza;27;2;22;Messejana;0,032258065
27552;Fortaleza;27;2;22;Mondubim;0,032258065
27553;Fortaleza;27;2;22;Passare;0,064516129
27554;Fortaleza;27;2;22;Patriolino Ribeiro;0,032258065
27555;Fortaleza;27;2;22;Planalto Ayrton Senna;0,064516129
27556;Fortaleza;27;2;22;Rodolfo Teofilo;0,032258065
27557;Fortaleza;27;2;22;Sao Joao do Tauape;0,032258065
27558;Fortaleza;27;2;23;Aerolandia;0,04
27559;Fortaleza;27;2;23;Aldeota;0,2
27560;Fortaleza;27;2;23;Bairro de Fatima;0,08
27561;Fortaleza;27;2;23;Cambeba;0,04
27562;Fortaleza;27;2;23;Cidade dos Funcionarios;0,04
27563;Fortaleza;27;2;23;Conjunto Prefeito Jose Walter;0,04
27564;Fortaleza;27;2;23;Curio;0,04
27565;Fortaleza;27;2;23;Joaquim Tavora;0,04
27566;Fortaleza;27;2;23;Joquei Clube;0,04
27567;Fortaleza;27;2;23;Lagoa Redonda;0,04
27568;Fortaleza;27;2;23;Lagoa Sapiranga (Coite);0,04
27569;Fortaleza;27;2;23;Meireles;0,04
27570;Fortaleza;27;2;23;Papicu;0,04
27571;Fortaleza;27;2;23;Parque Dois Irmaos;0,04
27572;Fortaleza;27;2;23;Parque Manibura;0,04
27573;Fortaleza;27;2;23;Pedras;0,04
27574;Fortaleza;27;2;23;Planalto Ayrton Senna;0,08
27575;Fortaleza;27;2;23;Sao Bento;0,04
27576;Fortaleza;27;2;23;Vila Uniao;0,04
27577;Fortaleza;28;3;0;Aeroporto;0,125
27578;Fortaleza;28;3;0;Centro;0,25
27579;Fortaleza;28;3;0;Coco;0,125
27580;Fortaleza;28;3;0;Conjunto Prefeito Jose Walter;0,125
27581;Fortaleza;28;3;0;Lagoa Sapiranga (Coite);0,125
27582;Fortaleza;28;3;0;Mondubim;0,125
27583;Fortaleza;28;3;0;Parangaba;0,125
27584;Fortaleza;28;3;1;Centro;0,3
27585;Fortaleza;28;3;1;Conjunto Prefeito Jose Walter;0,1
27586;Fortaleza;28;3;1;Lagoa Sapiranga (Coite);0,2
27587;Fortaleza;28;3;1;Passare;0,1
27588;Fortaleza;28;3;1;Planalto Ayrton Senna;0,1
27589;Fortaleza;28;3;1;Presidente Kennedy;0,1
27590;Fortaleza;28;3;1;Serrinha;0,1
27591;Fortaleza;28;3;2;Aldeota;0,4
27592;Fortaleza;28;3;2;Centro;0,2
27593;Fortaleza;28;3;2;CENTRO ;0,2
27594;Fortaleza;28;3;2;Jardim das Oliveiras;0,2
27595;Fortaleza;28;3;3;Aldeota;0,333333333
27596;Fortaleza;28;3;3;Cambeba;0,333333333
27597;Fortaleza;28;3;3;Planalto Ayrton Senna;0,333333333
27598;Fortaleza;28;3;4;Aldeota;0,214285714
27599;Fortaleza;28;3;4;Boa Vista Castelao;0,071428571
27600;Fortaleza;28;3;4;Centro;0,071428571
27601;Fortaleza;28;3;4;Conjunto Prefeito Jose Walter;0,071428571
27602;Fortaleza;28;3;4;Democrito Rocha;0,071428571
27603;Fortaleza;28;3;4;Dionisio Torres;0,142857143
27604;Fortaleza;28;3;4;Henrique Jorge;0,071428571
27605;Fortaleza;28;3;4;Joaquim Tavora;0,071428571
27606;Fortaleza;28;3;4;Meireles;0,071428571
27607;Fortaleza;28;3;4;Papicu;0,071428571
27608;Fortaleza;28;3;4;Passare;0,071428571
27609;Fortaleza;28;3;5;Aldeota;0,137931034
27610;Fortaleza;28;3;5;Amadeu Furtado;0,034482759
27611;Fortaleza;28;3;5;Bairro de Fatima;0,068965517
27612;Fortaleza;28;3;5;Bom Futuro;0,034482759
27613;Fortaleza;28;3;5;Coco;0,068965517
27614;Fortaleza;28;3;5;Conjunto Prefeito Jose Walter;0,034482759
27615;Fortaleza;28;3;5;Dionisio Torres;0,034482759
27616;Fortaleza;28;3;5;Fortaleza;0,034482759
27617;Fortaleza;28;3;5;Granja Lisboa;0,034482759
27618;Fortaleza;28;3;5;Henrique Jorge;0,034482759
27619;Fortaleza;28;3;5;Joao XXIII;0,034482759
27620;Fortaleza;28;3;5;Joaquim Tavora;0,034482759
27621;Fortaleza;28;3;5;Jose Bonifacio;0,034482759
27622;Fortaleza;28;3;5;Meireles;0,137931034
27623;Fortaleza;28;3;5;Mondubim;0,034482759
27624;Fortaleza;28;3;5;Planalto Ayrton Senna;0,137931034
27625;Fortaleza;28;3;5;Sao Gerardo;0,034482759
27626;Fortaleza;28;3;5;Vila Uniao;0,034482759
27627;Fortaleza;28;3;6;Agua Fria;0,005681818
27628;Fortaleza;28;3;6;Aldeota;0,113636364
27629;Fortaleza;28;3;6;Alvaro Weyne;0,005681818
27630;Fortaleza;28;3;6;Bairro de Fatima;0,056818182
27631;Fortaleza;28;3;6;Benfica;0,017045455
27632;Fortaleza;28;3;6;Bom Futuro;0,005681818
27633;Fortaleza;28;3;6;Cajazeiras;0,005681818
27634;Fortaleza;28;3;6;Carlito Pamplona;0,005681818
27635;Fortaleza;28;3;6;Centro;0,079545455
27636;Fortaleza;28;3;6;Cidade 2000;0,005681818
27637;Fortaleza;28;3;6;Cidade dos Funcionarios;0,022727273
27638;Fortaleza;28;3;6;Coco;0,017045455
27639;Fortaleza;28;3;6;Conjunto Prefeito Jose Walter;0,136363636
27640;Fortaleza;28;3;6;Damas;0,005681818
27641;Fortaleza;28;3;6;Democrito Rocha;0,017045455
27642;Fortaleza;28;3;6;Dionisio Torres;0,022727273
27643;Fortaleza;28;3;6;Edson Queiroz;0,011363636
27644;Fortaleza;28;3;6;Engenheiro Luciano Cavalcante;0,005681818
27645;Fortaleza;28;3;6;Fortaleza;0,011363636
27646;Fortaleza;28;3;6;Henrique Jorge;0,005681818
27647;Fortaleza;28;3;6;Itaoca;0,005681818
27648;Fortaleza;28;3;6;Itaperi;0,011363636
27649;Fortaleza;28;3;6;Jardim das Oliveiras;0,017045455
27650;Fortaleza;28;3;6;Joaquim Tavora;0,0625
27651;Fortaleza;28;3;6;Joquei Clube;0,005681818
27652;Fortaleza;28;3;6;Jose Bonifacio;0,011363636
27653;Fortaleza;28;3;6;Lagoa Sapiranga (Coite);0,022727273
27654;Fortaleza;28;3;6;Meireles;0,079545455
27655;Fortaleza;28;3;6;Mondubim;0,022727273
27656;Fortaleza;28;3;6;Montese;0,005681818
27657;Fortaleza;28;3;6;Mucuripe;0,005681818
27658;Fortaleza;28;3;6;Papicu;0,028409091
27659;Fortaleza;28;3;6;Parangaba;0,011363636
27660;Fortaleza;28;3;6;Parque Araxa;0,005681818
27661;Fortaleza;28;3;6;Parque Dois Irmaos;0,017045455
27662;Fortaleza;28;3;6;Parque Manibura;0,005681818
27663;Fortaleza;28;3;6;Parquelandia;0,005681818
27664;Fortaleza;28;3;6;Parreao;0,005681818
27665;Fortaleza;28;3;6;Passare;0,017045455
27666;Fortaleza;28;3;6;Patriolino Ribeiro;0,017045455
27667;Fortaleza;28;3;6;Pici;0,005681818
27668;Fortaleza;28;3;6;Planalto Ayrton Senna;0,005681818
27669;Fortaleza;28;3;6;Praia de Iracema;0,005681818
27670;Fortaleza;28;3;6;Presidente Kennedy;0,005681818
27671;Fortaleza;28;3;6;Rodolfo Teofilo;0,011363636
27672;Fortaleza;28;3;6;Sao Joao do Tauape;0,017045455
27673;Fortaleza;28;3;6;Varjota;0,005681818
27674;Fortaleza;28;3;6;Vicente Pinzon;0,005681818
27675;Fortaleza;28;3;6;Vila Uniao;0,011363636
27676;Fortaleza;28;3;6;Vila Velha;0,005681818
27677;Fortaleza;28;3;7;Aeroporto;0,007662835
27678;Fortaleza;28;3;7;Alagadico Sao Gerardo;0,003831418
27679;Fortaleza;28;3;7;Aldeota;0,149425287
27680;Fortaleza;28;3;7;Alto da Balanca;0,007662835
27681;Fortaleza;28;3;7;Alvaro Weyne;0,003831418
27682;Fortaleza;28;3;7;Antonio Bezerra;0,007662835
27683;Fortaleza;28;3;7;Bairro de Fatima;0,034482759
27684;Fortaleza;28;3;7;Bela Vista;0,007662835
27685;Fortaleza;28;3;7;Benfica;0,022988506
27686;Fortaleza;28;3;7;Bonsucesso;0,003831418
27687;Fortaleza;28;3;7;Cajazeiras;0,007662835
27688;Fortaleza;28;3;7;Cambeba;0,011494253
27689;Fortaleza;28;3;7;Centro;0,049808429
27690;Fortaleza;28;3;7;Cidade 2000;0,003831418
27691;Fortaleza;28;3;7;Cidade dos Funcionarios;0,007662835
27692;Fortaleza;28;3;7;Coco;0,034482759
27693;Fortaleza;28;3;7;Conjunto Ceara;0,003831418
27694;Fortaleza;28;3;7;Conjunto Esperanca;0,003831418
27695;Fortaleza;28;3;7;Conjunto Prefeito Jose Walter;0,068965517
27696;Fortaleza;28;3;7;Democrito Rocha;0,007662835
27697;Fortaleza;28;3;7;Dias Macedo;0,007662835
27698;Fortaleza;28;3;7;Dionisio Torres;0,030651341
27699;Fortaleza;28;3;7;Edson Queiroz;0,007662835
27700;Fortaleza;28;3;7;Engenheiro Luciano Cavalcante;0,003831418
27701;Fortaleza;28;3;7;Fortaleza;0,003831418
27702;Fortaleza;28;3;7;Guararapes;0,003831418
27703;Fortaleza;28;3;7;Henrique Jorge;0,01532567
27704;Fortaleza;28;3;7;Jacarecanga;0,003831418
27705;Fortaleza;28;3;7;Jangurussu;0,003831418
27706;Fortaleza;28;3;7;Jardim America;0,007662835
27707;Fortaleza;28;3;7;Jardim Cearense;0,007662835
27708;Fortaleza;28;3;7;Jardim das Oliveiras;0,01532567
27709;Fortaleza;28;3;7;Joaquim Tavora;0,022988506
27710;Fortaleza;28;3;7;Joquei Clube;0,011494253
27711;Fortaleza;28;3;7;Jose Bonifacio;0,003831418
27712;Fortaleza;28;3;7;Lagoa Sapiranga (Coite);0,030651341
27713;Fortaleza;28;3;7;Lot Parque Montenegro II;0,003831418
27714;Fortaleza;28;3;7;Manoel Dias Branco;0,007662835
27715;Fortaleza;28;3;7;Manuel Satiro;0,003831418
27716;Fortaleza;28;3;7;Meireles;0,099616858
27717;Fortaleza;28;3;7;Messejana;0,007662835
27718;Fortaleza;28;3;7;Mondubim;0,011494253
27719;Fortaleza;28;3;7;Montese;0,01532567
27720;Fortaleza;28;3;7;Moura Brasil;0,003831418
27721;Fortaleza;28;3;7;Mucuripe;0,003831418
27722;Fortaleza;28;3;7;Pan Americano;0,003831418
27723;Fortaleza;28;3;7;Papicu;0,030651341
27724;Fortaleza;28;3;7;Parangaba;0,01532567
27725;Fortaleza;28;3;7;Parque Araxa;0,003831418
27726;Fortaleza;28;3;7;Parque Dois Irmaos;0,003831418
27727;Fortaleza;28;3;7;Parque Manibura;0,003831418
27728;Fortaleza;28;3;7;Parquelandia;0,022988506
27729;Fortaleza;28;3;7;PARREAO ;0,003831418
27730;Fortaleza;28;3;7;Passare;0,01532567
27731;Fortaleza;28;3;7;Patriolino Ribeiro;0,019157088
27732;Fortaleza;28;3;7;Planalto Ayrton Senna;0,011494253
27733;Fortaleza;28;3;7;Praia de Iracema;0,007662835
27734;Fortaleza;28;3;7;Presidente Kennedy;0,007662835
27735;Fortaleza;28;3;7;Presidente Tancredo Neves;0,003831418
27736;Fortaleza;28;3;7;Quintino Cunha;0,003831418
27737;Fortaleza;28;3;7;Rodolfo Teofilo;0,003831418
27738;Fortaleza;28;3;7;Sao Bento;0,003831418
27739;Fortaleza;28;3;7;Sao Gerardo;0,003831418
27740;Fortaleza;28;3;7;Sao Joao do Tauape;0,007662835
27741;Fortaleza;28;3;7;Serrinha;0,007662835
27742;Fortaleza;28;3;7;Varjota;0,011494253
27743;Fortaleza;28;3;7;Vicente Pinzon;0,007662835
27744;Fortaleza;28;3;7;Vila Ellery;0,003831418
27745;Fortaleza;28;3;7;Vila Velha;0,007662835
27746;Fortaleza;28;3;8;Aerolandia;0,003676471
27747;Fortaleza;28;3;8;Alagadico Sao Gerardo;0,003676471
27748;Fortaleza;28;3;8;Aldeota;0,165441176
27749;Fortaleza;28;3;8;Alto da Balanca;0,003676471
27750;Fortaleza;28;3;8;Alvaro Weyne;0,003676471
27751;Fortaleza;28;3;8;Amadeu Furtado;0,003676471
27752;Fortaleza;28;3;8;Antonio Bezerra;0,003676471
27753;Fortaleza;28;3;8;Arvoredo;0,003676471
27754;Fortaleza;28;3;8;Bairro de Fatima;0,044117647
27755;Fortaleza;28;3;8;Benfica;0,029411765
27756;Fortaleza;28;3;8;Bonsucesso;0,003676471
27757;Fortaleza;28;3;8;Cambeba;0,007352941
27758;Fortaleza;28;3;8;Canindezinho;0,003676471
27759;Fortaleza;28;3;8;Carlito Pamplona;0,003676471
27760;Fortaleza;28;3;8;Centro;0,073529412
27761;Fortaleza;28;3;8;Cidade 2000;0,003676471
27762;Fortaleza;28;3;8;Cidade dos Funcionarios;0,014705882
27763;Fortaleza;28;3;8;Coco;0,014705882
27764;Fortaleza;28;3;8;Conjunto Prefeito Jose Walter;0,047794118
27765;Fortaleza;28;3;8;Damas;0,014705882
27766;Fortaleza;28;3;8;De Lourdes;0,003676471
27767;Fortaleza;28;3;8;Democrito Rocha;0,007352941
27768;Fortaleza;28;3;8;Dionisio Torres;0,040441176
27769;Fortaleza;28;3;8;Edson Queiroz;0,018382353
27770;Fortaleza;28;3;8;Engenheiro Luciano Cavalcante;0,014705882
27771;Fortaleza;28;3;8;Farias Brito;0,003676471
27772;Fortaleza;28;3;8;Fortaleza;0,003676471
27773;Fortaleza;28;3;8;Henrique Jorge;0,007352941
27774;Fortaleza;28;3;8;Itaoca;0,003676471
27775;Fortaleza;28;3;8;Itaperi;0,011029412
27776;Fortaleza;28;3;8;Jacarecanga;0,003676471
27777;Fortaleza;28;3;8;Jangurussu;0,003676471
27778;Fortaleza;28;3;8;Jardim America;0,011029412
27779;Fortaleza;28;3;8;Jardim das Oliveiras;0,007352941
27780;Fortaleza;28;3;8;Jardim Guanabara;0,003676471
27781;Fortaleza;28;3;8;Joaquim Tavora;0,044117647
27782;Fortaleza;28;3;8;Jose Bonifacio;0,011029412
27783;Fortaleza;28;3;8;Lagoa Redonda;0,007352941
27784;Fortaleza;28;3;8;Lagoa Sapiranga (Coite);0,018382353
27785;Fortaleza;28;3;8;Meireles;0,091911765
27786;Fortaleza;28;3;8;Messejana;0,003676471
27787;Fortaleza;28;3;8;Mondubim;0,014705882
27788;Fortaleza;28;3;8;Monte Castelo;0,003676471
27789;Fortaleza;28;3;8;Mucuripe;0,003676471
27790;Fortaleza;28;3;8;Papicu;0,033088235
27791;Fortaleza;28;3;8;Parque Araxa;0,007352941
27792;Fortaleza;28;3;8;Parque Dois Irmaos;0,003676471
27793;Fortaleza;28;3;8;Parque Iracema;0,003676471
27794;Fortaleza;28;3;8;Parque Sao Jose;0,003676471
27795;Fortaleza;28;3;8;Parquelandia;0,025735294
27796;Fortaleza;28;3;8;Passare;0,022058824
27797;Fortaleza;28;3;8;Patriolino Ribeiro;0,025735294
27798;Fortaleza;28;3;8;Pici;0,007352941
27799;Fortaleza;28;3;8;Planalto Ayrton Senna;0,003676471
27800;Fortaleza;28;3;8;Praia de Iracema;0,011029412
27801;Fortaleza;28;3;8;Praia Do Futuro;0,003676471
27802;Fortaleza;28;3;8;Presidente Kennedy;0,007352941
27803;Fortaleza;28;3;8;Rodolfo Teofilo;0,014705882
27804;Fortaleza;28;3;8;Sao Gerardo;0,003676471
27805;Fortaleza;28;3;8;Sao Joao do Tauape;0,007352941
27806;Fortaleza;28;3;8;Varjota;0,007352941
27807;Fortaleza;28;3;8;Vicente Pinzon;0,011029412
27808;Fortaleza;28;3;8;Vila Ellery;0,003676471
27809;Fortaleza;28;3;9;Aeroporto;0,008264463
27810;Fortaleza;28;3;9;Agua Fria;0,004132231
27811;Fortaleza;28;3;9;Aldeota;0,173553719
27812;Fortaleza;28;3;9;Alvaro Weyne;0,004132231
27813;Fortaleza;28;3;9;Ancuri;0,004132231
27814;Fortaleza;28;3;9;Autran Nunes;0,004132231
27815;Fortaleza;28;3;9;Bairro de Fatima;0,053719008
27816;Fortaleza;28;3;9;Benfica;0,012396694
27817;Fortaleza;28;3;9;Bom Futuro;0,004132231
27818;Fortaleza;28;3;9;Bom Jardim;0,004132231
27819;Fortaleza;28;3;9;Cajazeiras;0,008264463
27820;Fortaleza;28;3;9;Cambeba;0,008264463
27821;Fortaleza;28;3;9;Centro;0,053719008
27822;Fortaleza;28;3;9;Cidade dos Funcionarios;0,020661157
27823;Fortaleza;28;3;9;Coco;0,020661157
27824;Fortaleza;28;3;9;Conjunto Prefeito Jose Walter;0,066115702
27825;Fortaleza;28;3;9;Damas;0,008264463
27826;Fortaleza;28;3;9;Dionisio Torres;0,070247934
27827;Fortaleza;28;3;9;Edson Queiroz;0,012396694
27828;Fortaleza;28;3;9;Farias Brito;0,012396694
27829;Fortaleza;28;3;9;Fortaleza;0,004132231
27830;Fortaleza;28;3;9;Granja Lisboa;0,004132231
27831;Fortaleza;28;3;9;Itaperi;0,004132231
27832;Fortaleza;28;3;9;Jacarecanga;0,004132231
27833;Fortaleza;28;3;9;Jardim America;0,004132231
27834;Fortaleza;28;3;9;Jardim das Oliveiras;0,012396694
27835;Fortaleza;28;3;9;Joaquim Tavora;0,053719008
27836;Fortaleza;28;3;9;Lagoa Redonda;0,012396694
27837;Fortaleza;28;3;9;Lagoa Sapiranga (Coite);0,016528926
27838;Fortaleza;28;3;9;Manoel Dias Branco;0,012396694
27839;Fortaleza;28;3;9;Meireles;0,099173554
27840;Fortaleza;28;3;9;Messejana;0,012396694
27841;Fortaleza;28;3;9;Mondubim;0,016528926
27842;Fortaleza;28;3;9;Montese;0,004132231
27843;Fortaleza;28;3;9;Mucuripe;0,004132231
27844;Fortaleza;28;3;9;Padre Andrade;0,004132231
27845;Fortaleza;28;3;9;Papicu;0,020661157
27846;Fortaleza;28;3;9;Parangaba;0,012396694
27847;Fortaleza;28;3;9;Parque Araxa;0,004132231
27848;Fortaleza;28;3;9;Parque Dois Irmaos;0,008264463
27849;Fortaleza;28;3;9;Parque Iracema;0,012396694
27850;Fortaleza;28;3;9;Parque Manibura;0,008264463
27851;Fortaleza;28;3;9;Passare;0,02892562
27852;Fortaleza;28;3;9;Patriolino Ribeiro;0,008264463
27853;Fortaleza;28;3;9;Paupina;0,004132231
27854;Fortaleza;28;3;9;Pici;0,004132231
27855;Fortaleza;28;3;9;Planalto Ayrton Senna;0,008264463
27856;Fortaleza;28;3;9;Praia de Iracema;0,004132231
27857;Fortaleza;28;3;9;Presidente Kennedy;0,004132231
27858;Fortaleza;28;3;9;Rodolfo Teofilo;0,008264463
27859;Fortaleza;28;3;9;Sao Gerardo;0,008264463
27860;Fortaleza;28;3;9;Sao Joao do Tauape;0,008264463
27861;Fortaleza;28;3;9;Serrinha;0,004132231
27862;Fortaleza;28;3;9;Varjota;0,004132231
27863;Fortaleza;28;3;9;Vicente Pinzon;0,004132231
27864;Fortaleza;28;3;9;Vila Ellery;0,004132231
27865;Fortaleza;28;3;9;Vila Uniao;0,004132231
27866;Fortaleza;28;3;9;Vila Velha;0,004132231
27867;Fortaleza;28;3;10;Agua Fria;0,004347826
27868;Fortaleza;28;3;10;Aldeota;0,147826087
27869;Fortaleza;28;3;10;Amadeu Furtado;0,008695652
27870;Fortaleza;28;3;10;Antonio Bezerra;0,004347826
27871;Fortaleza;28;3;10;Bairro de Fatima;0,030434783
27872;Fortaleza;28;3;10;Benfica;0,017391304
27873;Fortaleza;28;3;10;Boa Vista Castelao;0,004347826
27874;Fortaleza;28;3;10;Bom Futuro;0,004347826
27875;Fortaleza;28;3;10;Cajazeiras;0,004347826
27876;Fortaleza;28;3;10;Cambeba;0,008695652
27877;Fortaleza;28;3;10;Centro;0,086956522
27878;Fortaleza;28;3;10;Cidade dos Funcionarios;0,02173913
27879;Fortaleza;28;3;10;Coco;0,026086957
27880;Fortaleza;28;3;10;Conjunto Prefeito Jose Walter;0,073913043
27881;Fortaleza;28;3;10;Dionisio Torres;0,043478261
27882;Fortaleza;28;3;10;Dom Lustosa;0,004347826
27883;Fortaleza;28;3;10;Edson Queiroz;0,02173913
27884;Fortaleza;28;3;10;Engenheiro Luciano Cavalcante;0,004347826
27885;Fortaleza;28;3;10;Farias Brito;0,004347826
27886;Fortaleza;28;3;10;Fortaleza;0,008695652
27887;Fortaleza;28;3;10;Henrique Jorge;0,004347826
27888;Fortaleza;28;3;10;Jardim das Oliveiras;0,017391304
27889;Fortaleza;28;3;10;Joaquim Tavora;0,060869565
27890;Fortaleza;28;3;10;Jose Bonifacio;0,017391304
27891;Fortaleza;28;3;10;Jose de Alencar;0,008695652
27892;Fortaleza;28;3;10;Lagoa Redonda;0,008695652
27893;Fortaleza;28;3;10;Lagoa Sapiranga (Coite);0,026086957
27894;Fortaleza;28;3;10;Lot Parque Montenegro II;0,004347826
27895;Fortaleza;28;3;10;Meireles;0,1
27896;Fortaleza;28;3;10;Messejana;0,017391304
27897;Fortaleza;28;3;10;Mondubim;0,008695652
27898;Fortaleza;28;3;10;Montese;0,008695652
27899;Fortaleza;28;3;10;Mucuripe;0,008695652
27900;Fortaleza;28;3;10;Papicu;0,017391304
27901;Fortaleza;28;3;10;Parangaba;0,02173913
27902;Fortaleza;28;3;10;Parque Araxa;0,004347826
27903;Fortaleza;28;3;10;Parque Dois Irmaos;0,017391304
27904;Fortaleza;28;3;10;Parque Iracema;0,013043478
27905;Fortaleza;28;3;10;Parquelandia;0,013043478
27906;Fortaleza;28;3;10;Passare;0,013043478
27907;Fortaleza;28;3;10;Patriolino Ribeiro;0,013043478
27908;Fortaleza;28;3;10;Planalto Ayrton Senna;0,013043478
27909;Fortaleza;28;3;10;Presidente Kennedy;0,008695652
27910;Fortaleza;28;3;10;Rodolfo Teofilo;0,013043478
27911;Fortaleza;28;3;10;Sao Gerardo;0,004347826
27912;Fortaleza;28;3;10;Sao Joao do Tauape;0,013043478
27913;Fortaleza;28;3;10;Varjota;0,004347826
27914;Fortaleza;28;3;10;Vicente Pinzon;0,004347826
27915;Fortaleza;28;3;10;Vila Uniao;0,004347826
27916;Fortaleza;28;3;11;Aldeota;0,105485232
27917;Fortaleza;28;3;11;Alvaro Weyne;0,004219409
27918;Fortaleza;28;3;11;Amadeu Furtado;0,004219409
27919;Fortaleza;28;3;11;Bairro de Fatima;0,033755274
27920;Fortaleza;28;3;11;Bela Vista;0,004219409
27921;Fortaleza;28;3;11;Benfica;0,008438819
27922;Fortaleza;28;3;11;Bonsucesso;0,004219409
27923;Fortaleza;28;3;11;Cajazeiras;0,004219409
27924;Fortaleza;28;3;11;Cambeba;0,004219409
27925;Fortaleza;28;3;11;Centro;0,080168776
27926;Fortaleza;28;3;11;Cidade 2000;0,004219409
27927;Fortaleza;28;3;11;Cidade dos Funcionarios;0,025316456
27928;Fortaleza;28;3;11;Coco;0,008438819
27929;Fortaleza;28;3;11;Conjunto Ceara I;0,004219409
27930;Fortaleza;28;3;11;Conjunto Esperanca;0,004219409
27931;Fortaleza;28;3;11;Conjunto Prefeito Jose Walter;0,071729958
27932;Fortaleza;28;3;11;Curio;0,004219409
27933;Fortaleza;28;3;11;Damas;0,008438819
27934;Fortaleza;28;3;11;Democrito Rocha;0,004219409
27935;Fortaleza;28;3;11;Dionisio Torres;0,05907173
27936;Fortaleza;28;3;11;Edson Queiroz;0,016877637
27937;Fortaleza;28;3;11;Engenheiro Luciano Cavalcante;0,008438819
27938;Fortaleza;28;3;11;Fortaleza;0,004219409
27939;Fortaleza;28;3;11;Granja Lisboa;0,004219409
27940;Fortaleza;28;3;11;Henrique Jorge;0,004219409
27941;Fortaleza;28;3;11;Itaperi;0,004219409
27942;Fortaleza;28;3;11;Jardim America;0,004219409
27943;Fortaleza;28;3;11;Jardim Cearense;0,004219409
27944;Fortaleza;28;3;11;Jardim Guanabara;0,004219409
27945;Fortaleza;28;3;11;Joaquim Tavora;0,080168776
27946;Fortaleza;28;3;11;Joquei Clube;0,008438819
27947;Fortaleza;28;3;11;Jose Bonifacio;0,012658228
27948;Fortaleza;28;3;11;Lagoa Sapiranga (Coite);0,033755274
27949;Fortaleza;28;3;11;Manoel Dias Branco;0,008438819
27950;Fortaleza;28;3;11;Manuel Satiro;0,004219409
27951;Fortaleza;28;3;11;Meireles;0,084388186
27952;Fortaleza;28;3;11;Messejana;0,012658228
27953;Fortaleza;28;3;11;Mondubim;0,016877637
27954;Fortaleza;28;3;11;Montese;0,008438819
27955;Fortaleza;28;3;11;Orleans;0,004219409
27956;Fortaleza;28;3;11;Papicu;0,021097046
27957;Fortaleza;28;3;11;Parangaba;0,021097046
27958;Fortaleza;28;3;11;Parque Dois Irmaos;0,016877637
